Property Zip Code,Owner Type,Owner State,Homestead,Homestead Percent,HomeSEV,Land Value,Land Improvements Value,Residential Building Value,Residential Building Style,Commercial Building Value,Building Storeys,Parcel Acres,Rental,Use Type,Prop Class,Old Prop class,Year Built,USPS Vacancy,Zoning,Future Landuse,DRAFT Zone,Housing Condition 2012,Housing Condition 2014,Commercial Condition 2013,Latitude,Longitude,Hydrant Type,Ward,PRECINCT,CENTRACT,CENBLOCK,SL_Type,SL_Type2,Ed_July,Ed_March,Last_Test,Max_Lead,Med_Lead,Num_Tests,Res_Test,Sen_Test,SL_private_inspection,B_median_age_all_women,B_median_age_all_men,B_median_age_all,B_median_age_all_women_white,B_median_age_all_men_white,B_median_age_all_white,B_median_age_all_women_black,B_median_age_all_men_black,B_median_age_all_black,B_total_black_pop,B_total_white_pop,B_married_couples,B_single_women,B_married_couples_white,B_single_women_white,B_married_couples_black,B_single_women_black,B_married_couples_w_children,B_single_mothers_w_children,B_households_w_elderly,B_househod_no_elderly,B_aggregate_income,B_speak_spanish,B_speak_only_english,B_no_english,B_hispanic_household,B_imputed_rent,B_imputed_value,sl_private_type,sl_public_type
48505.0,Private,MI,Yes,100.0,5000,1013,264,32059,ONE STORY,0.0,0,0.491,No,Residential,RI,RI,1948,N,A2,Green Neighborhood,GN-1,Good,Good, ,43.0738299,-83.6975555,Other,1,3,200,2,0,0,0.0,0.0,APR2016,0.0,0.0,1.0,1.0,0.0,Copper,56.1,37.2,46.0,15.5,16.2,16.2,65.4,46.3,46.9,171,114,10,47,10,0,0,40,0,25,56,75,,24,120,0,12.0,184.0,106.0,COPPER,COPPER
48506.0,Private,MI,No,0.0,0,420,0,8152,ONE STORY,0.0,0,0.10099999999999999,Yes,Residential,RI,RI,1921,N,B,Green Innovation,GI-1,Good,Fair, ,43.039522,-83.668391,T.C.,3,19,2200,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,31.2,34.9,34.1,31.7,34.7,34.3,-1.0,-1.0,-1.0,2,422,34,16,34,0,0,0,20,21,17,148,3478300.0,21,250,0,93.0,199.0,107.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,675,0,50921,ONE STORY,0.0,0,0.10300000000000001,Yes,Residential,RI,RI,1948,Y,A2,Traditional Neighborhood,TN-2,Fair,Good, ,43.060439,-83.708834,A.D.,1,6,600,2,1,0,0.0,0.0,MAY2016,0.0,0.0,1.0,1.0,0.0,Copper,53.5,35.0,50.3,-1.0,-1.0,-1.0,53.4,50.3,50.6,308,15,47,30,7,0,36,30,9,20,109,131,,20,246,0,7.0,183.0,160.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,13600,2196,0,54165,CAPECOD,0.0,0,0.131,No,Residential,RI,RI,1956,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,43.05081800000001,-83.72846700000002,Dar,2,8,700,1,1,0,0.0,0.0,MAY2016,169.0,0.0,7.0,1.0,0.0,Copper,54.3,28.4,36.3,-1.0,-1.0,-1.0,53.3,28.4,32.8,420,16,42,52,0,9,42,43,4,6,83,64,-1.0,0,217,0,8.0,145.0,162.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,0,780,0,22034,CAPECOD,0.0,0,0.11900000000000001,No,Residential,RI,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.044323999999996,-83.724632,A.D.,2,10,900,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.5,24.7,31.5,-1.0,50.4,51.4,33.7,24.1,29.8,993,45,64,177,17,0,47,177,30,88,102,179,,19,561,0,13.0,81.0,305.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,7200,1836,2426,39148,ONE STORY,0.0,0,0.287,No,Residential,RI,RI,1971,N,A2,Green Neighborhood,GN-1,Good,Fair, ,43.07087420000001,-83.70770399999998,T.C.,1,2,200,3,1,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,None,46.7,40.0,41.3,-1.0,-1.0,-1.0,44.2,40.0,41.0,392,0,21,59,0,0,21,59,0,51,94,65,-1.0,0,169,0,3.0,85.0,137.0,COPPER,COPPER
48505.0,Private,MI,Yes,100.0,5500,626,0,33932,CAPECOD,0.0,0,0.1,No,Residential,RI,RI,1955,N,A2,Green Neighborhood,GN-1,Good,Fair, ,43.0694724,-83.7065944,A.D.,1,2,200,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,46.7,40.0,41.3,-1.0,-1.0,-1.0,44.2,40.0,41.0,392,0,21,59,0,0,21,59,0,51,94,65,-1.0,0,169,0,3.0,85.0,137.0,COPPER,COPPER
48503.0,Private,,Yes,100.0,0,2200,0,62531,ONE STORY,0.0,0,0.092,Yes,Residential,RI,RI,1950,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,43.003792,-83.724451,Dar,8,48,3600,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,27.9,43.3,38.4,45.6,43.3,43.9,-1.0,-1.0,29.0,71,558,65,51,40,36,0,15,108,50,95,249,14237200.0,28,641,0,23.0,169.0,206.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,12200,787,0,19603,CAPECOD,0.0,0,0.126,No,Residential,RI,RI,1951,N,A2,Green Neighborhood,GN-2,Good,Fair, ,43.04349000000001,-83.71786,T.C.,2,11,900,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.3,52.2,50.7,51.5,48.5,49.0,41.5,54.2,48.4,921,105,132,60,19,8,113,52,10,84,183,181,881600.0,24,474,0,2.0,218.0,310.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,1640,0,29601,CAPECOD,0.0,0,0.096,No,Residential,RI,RI,1916,N,B,Green Neighborhood,GN-1,Good,Good, ,43.032464000000004,-83.67318499999998,Dar,5,43,2600,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,37.5,26.2,29.3,39.5,26.5,29.7,-1.0,-1.0,11.9,54,474,49,39,49,27,0,12,36,10,40,100,3826000.0,0,102,0,38.0,144.0,94.0,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,12400,2083,0,48417,CAPECOD,0.0,0,0.125,No,Residential,RI,RI,1955,N,A2,Green Neighborhood,GN-1,Good,Fair, ,43.04943000000001,-83.72611599999998,T.C.,2,10,700,4,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,19.7,34.2,30.3,10.5,-1.0,11.0,35.1,30.6,30.7,754,114,107,90,29,0,69,90,72,22,54,193,,0,452,0,3.0,86.0,98.0,COPPER,COPPER
48507.0,Private,MI,No,0.0,0,3000,0,85003,TWO STORY,0.0,0,0.092,No,Residential,RI,RI,2,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.989983,-83.69934700000002,A.D.,8,54,13500,1,0,0,0.0,0.0,JAN2016,3.0,0.0,1.0,1.0,0.0,Copper,23.6,42.6,42.2,45.1,42.3,42.6,17.9,68.0,23.9,283,271,96,52,37,25,59,27,90,53,143,115,3447800.0,0,395,0,,,,COPPER,LEAD
48506.0,Private,MI,Yes,100.0,8500,824,0,67218,CAPECOD,0.0,0,0.09699999999999999,No,Residential,RI,RI,1954,N,A2,Green Neighborhood,GN-2,Good,Good, ,43.03100300000001,-83.66285599999998,Mueller,4,24,2600,4,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,23.2,46.0,38.2,50.6,49.0,50.5,6.9,32.1,23.5,146,240,79,0,79,0,0,0,29,22,63,156,4527200.0,10,301,0,36.0,133.0,143.0,COPPER,LEAD
48504.0,Private,MI,Yes,100.0,12500,2297,0,86867,ONE STORY,0.0,0,0.187,No,Residential,RI,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.035421,-83.72984900000002,Other,2,12,1200,2,0,0,0.0,0.0,MAR2016,5.0,0.0,2.0,1.0,0.0,Unknown,48.4,25.7,43.7,52.9,60.8,60.8,45.4,22.6,38.2,1199,144,172,183,24,13,148,161,41,89,208,294,712800.0,0,740,0,10.0,22.0,280.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,7400,2800,0,38802,ONE STORY,0.0,0,0.184,No,Residential,RI,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.000332,-83.725189,Dar,8,49,3600,4,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.1,33.6,31.6,34.7,35.1,34.8,25.4,-1.0,25.9,318,873,126,167,126,84,0,73,33,146,100,492,27821300.0,0,1038,0,16.0,99.0,435.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,0,5500,0,49880,ONE STORY,0.0,0,0.126,Yes,Residential,RI,RI,1941,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,43.006243,-83.73100500000002,A.D.,8,48,3600,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,27.9,43.3,38.4,45.6,43.3,43.9,-1.0,-1.0,29.0,71,558,65,51,40,36,0,15,108,50,95,249,14237200.0,28,641,0,23.0,169.0,206.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,0,6272,0,73303,CAPECOD,0.0,0,0.126,Yes,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.983552,-83.67304999999998,Mueller,9,60,3500,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.7,36.2,36.5,40.8,40.6,40.7,16.0,26.4,26.2,230,944,128,72,128,37,0,35,27,64,100,393,21564600.0,26,867,0,27.0,112.0,274.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,9500,922,0,15081,CAPECOD,0.0,0,0.145,No,Residential,RI,RI,1946,N,A2,Green Neighborhood,GN-1,Good,Fair, ,43.043996,-83.71776899999998,T.C.,2,10,900,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,46.3,52.2,50.7,51.5,48.5,49.0,41.5,54.2,48.4,921,105,132,60,19,8,113,52,10,84,183,181,881600.0,24,474,0,2.0,218.0,310.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,4500,420,75,7546,ONE STORY,0.0,0,0.10099999999999999,No,Residential,RI,RI,1924,N,B,Green Neighborhood,GN-1,Good,Good, ,43.046405,-83.66636690000001,Other,3,19,2200,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.0,34.7,33.3,27.5,43.0,40.2,-1.0,-1.0,31.5,39,676,44,92,44,92,0,0,0,87,55,183,2913700.0,0,295,0,106.0,136.0,168.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,12600,1573,0,23725,ONE STORY,0.0,0,0.126,No,Residential,RI,RI,1916,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.013609,-83.675232,T.C.,7,42,2900,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,61.8,45.3,47.7,59.0,24.4,26.5,61.7,45.7,47.8,870,275,121,27,0,25,121,2,39,82,325,350,3559800.0,0,650,0,28.0,452.0,161.0,GALVANIZED,LEAD
48503.0,Private,MI,No,0.0,0,443,0,9509,TWO STORY,0.0,0,0.061,Yes,Residential,RI,RI,1913,N,B,Green Neighborhood,GN-1,Fair,Good, ,43.02772879999999,-83.6744161,T.C.,7,43,2600,1,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,52.9,43.3,49.6,53.3,43.5,49.6,-1.0,-1.0,-1.0,0,300,48,24,48,24,0,0,8,9,65,111,5102000.0,0,280,0,51.0,147.0,82.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,0,1559,0,18672,TWO STORY,0.0,0,0.124,No,Residential,RI,RI,1918,N,A2,Traditional Neighborhood,TN-2,Good,Poor, ,43.014094,-83.677835,T.C.,7,42,2900,2,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,61.8,45.3,47.7,59.0,24.4,26.5,61.7,45.7,47.8,870,275,121,27,0,25,121,2,39,82,325,350,3559800.0,0,650,0,28.0,452.0,161.0,COPPER,LEAD
48505.0,Private,MI,Yes,100.0,8200,1360,0,46697,ONE STORY,0.0,0,0.184,No,Residential,RI,RI,1947,N,A2,Neighborhood Center,NC,Good,Good, ,43.06017960000001,-83.71364860000001,A.D.,1,5,600,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,29.2,21.8,28.8,-1.0,50.5,50.5,28.9,21.6,28.4,570,9,22,72,0,0,22,72,10,27,88,107,-1.0,1,284,0,10.0,131.0,203.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,5100,420,0,8696,ONE STORY,0.0,0,0.10099999999999999,No,Residential,RI,RI,1923,N,B,Green Neighborhood,GN-1, ,Good, ,43.045931,-83.66619899999998,Other,3,19,2200,1,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.0,34.7,33.3,27.5,43.0,40.2,-1.0,-1.0,31.5,39,676,44,92,44,92,0,0,0,87,55,183,2913700.0,0,295,0,106.0,136.0,168.0,GALVANIZED,LEAD
48505.0,Private,MI,Yes,100.0,12600,1385,0,23816,TWO UNIT,0.0,0,0.12,No,Residential,RI,RI,1928,N,A2,Community Open Space,MR-1,Good,Good, ,43.047232,-83.708372,T.C.,2,15,800,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.3,52.2,38.1,2.0,-1.0,19.3,47.1,52.2,47.5,501,51,83,79,0,22,83,57,15,62,105,146,,0,385,0,7.0,221.0,209.0,COPPER,LEAD
48507.0,Private,MI,Yes,100.0,0,2846,253,51195,ONE STORY,0.0,0,0.083,No,Residential,RI,RI,1923,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,42.994421,-83.69493399999998,Dar,8,54,13500,2,0,0,0.0,0.0,JAN2016,21.0,0.0,3.0,1.0,0.0,Galvanized,32.5,31.0,31.6,38.1,31.8,34.6,17.0,9.8,16.9,718,1477,170,322,170,151,0,171,53,221,252,506,14373600.0,0,1091,0,,,,GALVANIZED,LEAD
48504.0,Private,MI,Yes,100.0,13200,750,0,21434,CAPECOD,0.0,0,0.115,No,Residential,RI,RI,1951,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.043186,-83.724357,T.C.,2,11,900,2,1,0,0.0,0.0,MAR2016,0.0,0.0,1.0,1.0,0.0,None,36.5,24.7,31.5,-1.0,50.4,51.4,33.7,24.1,29.8,993,45,64,177,17,0,47,177,30,88,102,179,,19,561,0,13.0,81.0,305.0,COPPER,COPPER
48504.0,Private,MI,No,0.0,0,1375,726,19441,ONE STORY,0.0,0,0.126,No,Residential,RI,RI,1965,N,A2,Traditional Neighborhood,TN-2,Fair,Fair, ,43.068863,-83.725177,Other,1,1,100,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,33.5,30.8,33.0,-1.0,-1.0,-1.0,34.1,30.8,32.8,1210,6,30,191,0,0,30,191,13,174,233,254,,0,459,0,10.0,338.0,262.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,9100,2250,0,72065,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.032568,-83.641475,T.C.,4,25,2700,4,1,0,0.0,0.0,FEB2016,0.0,0.0,1.0,1.0,0.0,None,49.0,41.9,42.8,53.9,42.5,48.5,23.3,-1.0,12.3,102,453,79,36,79,0,0,36,21,68,78,221,9672200.0,0,507,0,42.0,122.0,193.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,9800,900,0,60561,ONE STORY,0.0,0,0.115,No,Residential,RI,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.059531,-83.72466,T.C.,2,8,500,2,1,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,Copper,37.4,23.6,32.0,-1.0,-1.0,-1.0,37.4,23.6,32.0,953,0,28,137,0,0,28,137,38,112,207,139,-1.0,24,399,0,3.0,79.0,237.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,10500,2822,0,78280,TWO STORY,0.0,0,0.134,No,Residential,RI,RI,1929,N,B,Traditional Neighborhood,TN-2,Good,Good, ,43.005432,-83.709234,T.C.,8,51,3700,3,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,41.5,25.5,28.7,34.8,26.3,32.5,-1.0,25.5,25.3,153,290,23,70,23,35,0,35,13,28,15,148,2762400.0,46,327,0,57.0,178.0,104.0,COPPER,LEAD
48503.0,Private,MI,Yes,100.0,51300,47882,0,324358,ONE STORY,0.0,0,0.281,No,Residential,RI,RI,1948,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.014362,-83.670415,A.D.,7,42,3000,3,1,0,0.0,1.0,MAR2016,3.3,0.95,1.0,0.0,0.0,Copper,44.8,36.4,37.9,50.7,48.1,48.5,11.0,33.5,21.4,372,1101,233,129,196,71,24,58,102,99,283,493,33941100.0,9,972,0,24.0,85.0,195.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,12100,5039,0,75165,ONE STORY,0.0,0,0.11,No,Residential,RI,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.998536,-83.73225099999998,A.D.,8,48,3600,4,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,28.1,33.6,31.6,34.7,35.1,34.8,25.4,-1.0,25.9,318,873,126,167,126,84,0,73,33,146,100,492,27821300.0,0,1038,0,16.0,99.0,435.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,11800,18750,0,79780,TWO STORY,0.0,0,0.126,No,Residential,RI,RI,1929,N,C1,Traditional Neighborhood,TN-2,Good,Good, ,43.025302,-83.66206299999997,Dar,7,44,3000,1,1,0,0.0,0.0,FEB2016,2.0,0.0,1.0,1.0,0.0,None,50.4,48.7,50.0,50.4,51.1,50.6,55.4,47.5,55.0,141,556,171,31,138,19,33,12,34,18,119,284,21489300.0,2,647,2,21.0,21.0,354.0,COPPER,LEAD
48505.0,Private,MI,Yes,100.0,0,674,0,17384,ONE STORY,0.0,0,0.113,No,Residential,RI,RI,1947,N,A2,Green Neighborhood,GN-1,Fair,Good, ,43.062806200000004,-83.6977172,Dar,1,5,400,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,48.3,30.6,32.3,48.4,57.9,48.9,48.3,30.4,30.7,714,49,60,127,12,0,36,127,5,106,117,124,607400.0,33,401,0,2.0,107.0,87.0,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,9700,723,0,15518,ONE STORY,0.0,0,0.107,No,Residential,RI,RI,1949,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.045988,-83.7261709,Mueller,2,10,900,2,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.5,24.7,31.5,-1.0,50.4,51.4,33.7,24.1,29.8,993,45,64,177,17,0,47,177,30,88,102,179,,19,561,0,13.0,81.0,305.0,COPPER,COPPER
48506.0,Private,MI,Yes,100.0,0,879,0,6386,TWO STORY,0.0,0,0.155,No,Residential,RI,RI,1920,N,D2,Green Neighborhood,GN-1,Fair,Fair, ,43.0435609,-83.6738728,Dar,3,19,2200,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,Copper,28.0,34.7,33.3,27.5,43.0,40.2,-1.0,-1.0,31.5,39,676,44,92,44,92,0,0,0,87,55,183,2913700.0,0,295,0,106.0,136.0,168.0,COPPER,LEAD
48507.0,Private,MI,Yes,100.0,0,3000,0,106942,ONE STORY,0.0,0,0.092,Yes,Residential,RI,RI,1968,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.990237,-83.701399,T.C.,8,54,13500,1,5,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,23.6,42.6,42.2,45.1,42.3,42.6,17.9,68.0,23.9,283,271,96,52,37,25,59,27,90,53,143,115,3447800.0,0,395,0,,,,COPPER,COPPER
48504.0,Private,MI,Yes,100.0,7400,1105,0,49239,ONE STORY,0.0,0,0.17300000000000001,No,Residential,RI,RI,1961,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.056816,-83.722202,A.D.,2,9,500,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,57.9,55.3,57.3,-1.0,-1.0,-1.0,58.9,55.3,58.1,147,31,22,26,0,12,22,14,0,7,46,86,,0,188,0,2.0,70.0,61.0,COPPER,COPPER
48503.0,Private,MI,No,0.0,0,1404,0,13454,TWO STORY,0.0,0,0.102,No,Residential,RI,RI,1914,Y,B,Mixed Residential,MR-1,Fair,Good, ,43.016788,-83.681271,T.C.,7,42,2900,1,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.2,58.7,47.7,47.7,62.1,55.2,27.7,58.2,27.8,279,442,89,58,69,31,20,27,7,22,195,374,11493000.0,8,573,0,15.0,393.0,55.0,LEAD,LEAD
48503.0,Private,MI,Yes,100.0,25300,31653,0,16215,ONE STORY,0.0,0,0.225,No,Residential,RI,RI,1948,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.01285499999999,-83.728184,Other,6,38,1600,4,1,0,0.0,0.0,JAN2016,5.0,0.0,1.0,1.0,0.0,None,30.8,36.6,32.5,37.0,44.6,41.8,19.8,28.2,26.1,380,724,147,101,119,56,11,45,68,98,130,402,10041100.0,0,826,0,14.0,162.0,329.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,8200,2795,0,12286,CAPECOD,0.0,0,0.14300000000000002,No,Residential,RI,RI,1954,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,43.00801200000001,-83.65885999999998,T.C.,7,46,3200,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,51.4,44.7,46.8,-1.0,-1.0,46.3,51.9,42.5,51.3,354,125,25,61,0,0,20,61,35,41,172,145,,0,284,0,1.0,50.0,241.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,26700,22500,0,211869,TWO UNIT,0.0,0,0.115,No,Residential,RI,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.015966,-83.66663,Other,7,42,3000,3,1,0,0.0,0.0,JAN2016,0.0,0.0,1.0,1.0,0.0,None,44.8,36.4,37.9,50.7,48.1,48.5,11.0,33.5,21.4,372,1101,233,129,196,71,24,58,102,99,283,493,33941100.0,9,972,0,24.0,85.0,195.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,2951,0,103604,ONE STORY,0.0,0,0.888,Yes,Residential,RI,RI,1962,N,A2,Mixed Residential,MR-1,Good,Fair, ,43.0657204,-83.70972840000002,A.D.,1,4,400,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,34.6,33.6,33.6,-1.0,-1.0,-1.0,34.6,33.5,33.6,508,4,114,13,0,0,114,13,22,25,41,150,,4,261,0,11.0,110.0,203.0,COPPER,COPPER
48505.0,Private,MI,No,0.0,0,675,0,21565,CAPECOD,0.0,0,0.129,No,Residential,RI,RI,1942,N,B,Mixed Residential,MR-1,Good,Good, ,43.047358,-83.699252,Dar,3,17,800,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,32.3,52.2,38.1,2.0,-1.0,19.3,47.1,52.2,47.5,501,51,83,79,0,22,83,57,15,62,105,146,,0,385,0,7.0,221.0,209.0,COPPER,COPPER
48507.0,Private,MI,Yes,100.0,0,4949,0,90439,CAPECOD,0.0,0,0.115,Yes,Residential,RI,RI,1948,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,42.983489,-83.67288099999998,Mueller,9,60,3500,1,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.7,36.2,36.5,40.8,40.6,40.7,16.0,26.4,26.2,230,944,128,72,128,37,0,35,27,64,100,393,21564600.0,26,867,0,27.0,112.0,274.0,COPPER,COPPER
48503.0,Private,MI,Yes,100.0,21100,18000,0,17977,TWO STORY,0.0,0,0.158,No,Residential,RI,RI,1925,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,43.003507899999995,-83.711449,Other,8,51,3700,1,11,0,0.0,0.0,FEB2016,1.0,0.0,1.0,1.0,0.0,None,52.6,47.2,47.9,55.7,48.1,49.0,-1.0,31.7,31.6,86,380,62,41,55,29,0,12,18,38,105,191,7529500.0,11,324,0,28.0,76.0,154.0,COPPER,LEAD
48504.0,Land Bank,MI,Yes,100.0,0,600,0,11366,ONE STORY,0.0,0,0.092,Yes,Residential,RI,RI,1962,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,43.045282,-83.72269899999998,T.C.,2,10,900,3,1,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,46.3,52.2,50.7,51.5,48.5,49.0,41.5,54.2,48.4,921,105,132,60,19,8,113,52,10,84,183,181,881600.0,24,474,0,2.0,218.0,310.0,COPPER,COPPER
48503.0,Private,MI,No,0.0,0,352,0,28579,TWO UNIT,0.0,0,0.065,Yes,Residential,RI,RI,1930,N,B,Green Neighborhood,GN-1,Fair,Fair, ,42.9964295,-83.6768057,Other,9,55,3800,2,0,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,29.8,28.9,29.5,30.6,33.8,31.0,22.4,1.8,22.1,291,827,61,210,51,116,10,70,20,158,125,334,6230100.0,34,622,0,33.0,185.0,105.0,GALVANIZED,LEAD
48503.0,Private,MI,Yes,100.0,11300,879,0,21642,TWO STORY,0.0,0,0.177,No,Residential,RI,RI,1927,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.030589899999995,-83.70693899999998,Other,5,28,1400,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,38.5,25.3,32.6,32.1,50.3,41.1,50.8,21.4,40.3,289,101,47,53,24,4,23,40,22,41,50,92,1225600.0,0,189,0,12.0,72.0,93.0,GALVANIZED,LEAD
48505.0,Private,MI,No,0.0,0,946,0,12523,ONE STORY,0.0,0,0.099,No,Residential,RI,RI,1923,N,A2,Green Neighborhood,GN-1,Good,Good, ,43.056298999999996,-83.714972,Other,2,9,500,3,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,57.9,55.3,57.3,-1.0,-1.0,-1.0,58.9,55.3,58.1,147,31,22,26,0,12,22,14,0,7,46,86,,0,188,0,2.0,70.0,61.0,GALVANIZED,LEAD
48506.0,Private,MI,No,0.0,0,838,0,34450,ONE STORY,0.0,0,0.10099999999999999,Yes,Residential,RI,RI,0,N,B,Green Neighborhood,GN-1,Good,Fair, ,43.0399109,-83.65710299999998,Other,4,21,2300,2,11,0,0.0,0.0,None,-1.0,-1.0,0.0,0.0,0.0,None,36.4,30.9,35.1,41.8,33.7,41.6,25.9,30.6,30.6,259,592,105,53,63,28,35,25,36,44,98,217,5921400.0,0,472,0,52.0,109.0,150.0,GALVANIZED,LEAD
48506.0,Private,MI,Yes,100.0,7900,922,0,59309,ONE STORY,0.0,0,0.10800000000000001,No,Residential,RI,RI,1943,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,43.027823,-83.66026099999998,T.C.,4,44,2600,5,5,0,0.0,0.0,JAN2016,11.0,0.0,1.0,1.0,0.0,None,41.7,43.6,43.3,43.7,48.0,47.6,20.5,11.9,15.3,103,427,54,25,54,15,0,10,25,37,89,232,7730600.0,74,539,0,26.0,97.0,282.0,COPPER,COPPER
